SMILES,Tg,FFV,Tc,Density,Rg
*#C[SiH2]C#Cc1cccc(C#*)c1,89.54564695617563,0.44812436750290563,0.23508597754185112,1.0102438072741335,19.71166081209357
*#Cc1cccc(C#C[SiH](C#*)c2ccccc2)c1,121.17465262369383,0.4370070138981746,0.22024982908261426,1.0069607082579606,17.0085929384433
*#Cc1ccccc1C#C[SiH](C#*)c1ccccc1,128.37526478712329,0.4321266540195739,0.21049773301497737,1.0026726254847855,16.03238202421728
*.*C/C=C/CC.*CC(*)C#N.*CCC(C*)C(=O)O,7.738942530820342,0.36465936116361314,0.2214457670430775,0.9796808645776722,16.05577107019784
*/C(=C(/*)c1ccc(C(C)(C)C)cc1)c1ccccc1,188.08152329653285,0.45690615933539935,0.20298702137309868,0.8883839893040623,13.676502733047887
*/C(=C(/*)c1ccc(CCCC)cc1)c1ccccc1,128.40780626988408,0.4240704412085617,0.22606433097709852,0.9264190397957164,13.592392142639875
*/C(=C(/*)c1ccc(Oc2ccccc2)cc1)c1ccccc1,160.07022623990372,0.3995860889350266,0.2066179492225762,1.032088079879979,14.295890015131889
*/C(=C(/*)c1ccc([Si](C(C)C)(C(C)C)C(C)C)cc1)c1ccccc1,181.44828568025343,0.4470874050491213,0.18825603620660386,0.8997976964299803,12.69189096646867
*/C(=C(/*)c1ccc([Si](C)(C)C)cc1)c1ccccc1,184.07434018656136,0.4472727109023088,0.1898670386212199,0.9468545822602872,13.878932303433192
*/C(=C(/*)c1ccc[c]([Ge]([CH3])([CH3])[CH3])c1)c1ccccc1,201.36764747573582,0.4338577550470694,0.1869747300138724,0.939888165104079,13.905405307226607
*/C(=C(/*)c1cccc([Si](C)(C)C)c1)c1ccccc1,184.6891126004445,0.44351985044897724,0.1822715545750967,0.9446892971138408,13.668203432795561
*/C(=C(/*)c1ccccc1)c1ccccc1,191.93188383347655,0.4268158014756395,0.19289058780530213,0.931665063204328,14.974436531934384
*/C(=C(\c1ccccc1)c1ccc(*)cc1)c1ccccc1,203.9194741368173,0.42406629525301065,0.24923902525411934,0.971942437948817,18.17501636977735
*/C(C#N)=C/c1cc(C=C(C#N)c2ccc3c(c2)C(CCCCCCCC)(CCCCCCCC)c2cc(*)ccc2-3)cc(N(c2ccccc2)c2ccccc2)c1,124.72994652447474,0.4118413598182642,0.3009744652053921,0.929360421995284,16.417346228913203
*/C(C)=C(/*)C(C)C,115.34592973617903,0.3989563048686973,0.19377459701459934,0.7751107269962323,15.155897671557302
*/C(C)=C(/*)CCC,60.89823651875301,0.40283113073158355,0.21087416569527778,0.7903817580482642,14.502599212637929
*/C(C)=C(/*)CCCCC,30.13751918395547,0.40704263813379543,0.2321629319457046,0.7976476416397005,13.48868394225756
*/C(C)=C(/*)CCCCCCC,17.194873354026022,0.40739629346874745,0.26449397458658497,0.802535654895743,12.962468347845675
*/C(C)=C(/*)SCC,68.1811480568114,0.42290803398064497,0.19851316898774912,0.9578753113694193,16.53341849066695
*/C(C)=C(/*)SCCCCCC,20.287848636210935,0.4146378981449002,0.24400396120418194,0.8968119067646403,13.667540277302875
*/C(C)=C(/*)SCCCCCCCCCC,20.928257638082783,0.4099488037775185,0.29213121892741706,0.8767283413193203,12.920991165379856
*/C(C)=C(/*)[Si](C)(C)C,156.59417330231528,0.39991576446016003,0.17287871911782585,0.8611223591282042,15.956958081959801
*/C(C)=C(/*)[Si](C)(C)CCCCCC,71.09336332506845,0.3944979708188985,0.22080589696307404,0.8479429760118368,12.864720254617632
*/C(C)=C(/*)[Si](C)(C)CC[Si](C)(C)C,119.29446229109496,0.4213891111971692,0.17637595101198167,0.8770459414032812,13.881155283778616
*/C(C)=C(/*)[Si](C)(C)C[Si](C)(C)C,138.94441708271043,0.4133835572888696,0.16873445701169343,0.8732816073435805,14.375669485953118
*/C(C)=C(/*)c1ccc([Si](C)(C)C)cc1,155.33394340210947,0.4422164863815935,0.1933490869166306,0.9205304251727977,14.717434669840767
*/C(C)=[C](/*)[Ge]([CH3])([CH3])[CH3],149.10495436016143,0.397307571320261,0.16881357789463722,0.8759043621374487,16.13258547830022
*/C(CC)=C(/*)c1ccccc1,133.08547463345187,0.40891339312446395,0.19089332536489023,0.8963174821343982,14.699192277878321
*/C(CCCCCC)=C(/*)c1ccccc1,56.237675330681306,0.41266144803364146,0.2352998660783295,0.8790265113675948,13.289811373847662
*/C(Cl)=C(/*)CCCC,34.76556377656271,0.4022103545237824,0.1890384685931984,0.9626567122837222,15.306616509272434
*/C(Cl)=C(/*)CCCCCC,20.088936118688906,0.40359944142324283,0.22641205231155853,0.9317018631927534,14.64533501046419
*/C(Cl)=C(/*)CCCCCCCC,8.391675145880093,0.4036499058859494,0.25838601756426993,0.9125292448878315,13.897499646458535
*/C(Cl)=C(/*)c1ccccc1,127.1011862274195,0.41240062103757963,0.16228227443785598,1.0508093678869392,16.936878582227568
*/C(F)=C(\F)C(F)(C(*)(F)F)C(F)(F)F,-0.3814718580703902,0.32486366693690916,0.10055350452003062,1.523005191340153,18.28491635495714
*/C=C(/*)C#CCCCCCCCCCCCCCCCCCCCCC(=O)O,12.724425691479372,0.38767412172499455,0.3970323814639072,0.8835933828754818,15.20135469579077
*/C=C(/*)C(C)(C)C,78.95624940967093,0.3952156784172148,0.181786560787357,0.7805863255280874,15.82881714743677
*/C=C(/*)C(CCC)[Si](C)(C)CCCCCC,37.668181420730406,0.40569697061452553,0.23600459975569116,0.8464995820749011,12.018352784268254
